year,nace_code,sector_name,new_companies,prev_year_count,yoy_growth,growth_category
2021,85592,Accommodation and Food Service Activities,924,656,40.85,Growth
2021,91220,Manufacturing,11,12,-8.33,Decline
2021,91030,Manufacturing,10,12,-16.67,Decline
2021,1300,Manufacturing,7,3,133.33,Growth
2021,85401,Activities of Extraterrestrial Organizations And Bodies,6,4,50.0,Growth
2021,85402,Activities of Extraterrestrial Organizations And Bodies,9,4,125.0,Growth
2021,85421,Activities of Extraterrestrial Organizations And Bodies,6,4,50.0,Growth
2021,85422,Activities of Extraterrestrial Organizations And Bodies,9,4,125.0,Growth
2021,80424,Activities of Extraterrestrial Organizations And Bodies,13,10,30.0,Growth
2021,73100,Manufacturing,1,1,0.0,Stable
2021,72109,Manufacturing,167,168,-0.6,Decline
2021,72190,Manufacturing,166,168,-1.19,Decline
2021,91120,Manufacturing,2,4,-50.0,Decline
2021,94120,Construction,48,41,17.07,Growth
2021,10850,Mining and Quarrying,124,75,65.33,Growth
2021,75000,Transportation and Storage,415,376,10.37,Growth
2021,1110,Manufacturing,314,290,8.28,Growth
2021,1121,Manufacturing,1,2,-50.0,Decline
2021,52498,Manufacturing,1,1,0.0,Stable
2021,47716,Administrative and Support Service Activities,916,719,27.4,Growth
2021,1130,Manufacturing,302,271,11.44,Growth
2021,47793,Administrative and Support Service Activities,197,182,8.24,Growth
2021,47792,Administrative and Support Service Activities,104,79,31.65,Growth
2021,96102,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",78,74,5.41,Growth
2021,96012,"Publishing, Broadcasting, Content Production, Distribution Activities",77,74,4.05,Growth
2021,77224,"Professional, Scientific and Technical Activities",60,33,81.82,Growth
2021,81210,Manufacturing,1388,1109,25.16,Growth
2021,77294,"Professional, Scientific and Technical Activities",60,33,81.82,Growth
2021,43995,"Water Supply; Sewerage, Waste Management and Remediation Activities",851,716,18.85,Growth
2021,68202,Administrative and Support Service Activities,58,49,18.37,Growth
2021,87992,Administrative and Support Service Activities,5,4,25.0,Growth
2021,87902,Administrative and Support Service Activities,4,4,0.0,Stable
2021,49320,"Arts, Sports and Recreation",585,435,34.48,Growth
2021,43341,Manufacturing,1367,1077,26.93,Growth
2021,43333,Manufacturing,449,347,29.39,Growth
2021,49390,"Arts, Sports and Recreation",304,226,34.51,Growth
2021,47519,"Professional, Scientific and Technical Activities",93,72,29.17,Growth
2021,88996,Activities of Extraterrestrial Organizations And Bodies,51,28,82.14,Growth
2021,88102,Administrative and Support Service Activities,5,3,66.67,Growth
2021,49420,Other Service Activities,261,156,67.31,Growth
2021,43320,Manufacturing,3360,2656,26.51,Growth
2021,43221,Manufacturing,2066,1585,30.35,Growth
2021,88912,Activities of Extraterrestrial Organizations And Bodies,8,6,33.33,Growth
2021,95290,Transportation and Storage,512,468,9.4,Growth
2021,63920,"Water Supply; Sewerage, Waste Management and Remediation Activities",1373,812,69.09,Growth
2021,63990,"Water Supply; Sewerage, Waste Management and Remediation Activities",1367,805,69.81,Growth
2021,47712,Administrative and Support Service Activities,157,139,12.95,Growth
2021,47511,"Professional, Scientific and Technical Activities",74,49,51.02,Growth
2021,47711,Administrative and Support Service Activities,308,289,6.57,Growth
2021,47210,"Professional, Scientific and Technical Activities",670,489,37.01,Growth
2021,70100,"Agriculture, Forestry and Fishing",1012,685,47.74,Growth
2021,62100,Manufacturing,2518,1995,26.22,Growth
2021,62200,Manufacturing,4144,3266,26.88,Growth
2021,62020,Manufacturing,3986,3150,26.54,Growth
2021,62010,Manufacturing,2502,1988,25.86,Growth
2021,90022,Activities of Extraterrestrial Organizations And Bodies,155,109,42.2,Growth
2021,38320,Activities of Extraterrestrial Organizations And Bodies,8,7,14.29,Growth
2021,38222,Administrative and Support Service Activities,7,7,0.0,Stable
2021,86109,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",16,19,-15.79,Decline
2021,53100,Manufacturing,134,118,13.56,Growth
2021,74201,Construction,1611,1211,33.03,Growth
2021,45310,Transportation and Storage,181,147,23.13,Growth
2021,28300,Activities of Extraterrestrial Organizations And Bodies,16,20,-20.0,Decline
2021,71111,Manufacturing,1436,1179,21.8,Growth
2021,42220,Manufacturing,438,283,54.77,Growth
2021,25210,Transportation and Storage,21,26,-19.23,Decline
2021,43211,Manufacturing,3061,2585,18.41,Growth
2021,25300,Transportation and Storage,14,24,-41.67,Decline
2021,87991,Administrative and Support Service Activities,2,3,-33.33,Decline
2021,87901,Administrative and Support Service Activities,2,3,-33.33,Decline
2021,47110,"Professional, Scientific and Technical Activities",993,776,27.96,Growth
2021,47112,"Professional, Scientific and Technical Activities",675,515,31.07,Growth
2021,72300,Manufacturing,3,4,-25.0,Decline
2021,63100,Manufacturing,1216,885,37.4,Growth
2021,63110,Manufacturing,1212,884,37.1,Growth
2021,84309,Construction,1,3,-66.67,Decline
2021,46900,"Professional, Scientific and Technical Activities",185,96,92.71,Growth
2021,60200,"Agriculture, Forestry and Fishing",23,10,130.0,Growth
2021,60100,"Agriculture, Forestry and Fishing",44,30,46.67,Growth
2021,92000,Manufacturing,129,97,32.99,Growth
2021,74700,Wholesale and Retail Trade,6,6,0.0,Stable
2021,81230,Manufacturing,635,484,31.2,Growth
2021,81290,Manufacturing,626,478,30.96,Growth
2021,62030,Manufacturing,833,609,36.78,Growth
2021,85699,Accommodation and Food Service Activities,373,250,49.2,Growth
2021,85609,Accommodation and Food Service Activities,371,246,50.81,Growth
2021,64929,Transportation and Storage,19,12,58.33,Growth
2021,72100,Manufacturing,17,9,88.89,Growth
2021,62900,Manufacturing,1605,1213,32.32,Growth
2021,62090,Manufacturing,1598,1212,31.85,Growth
2021,69103,"Arts, Sports and Recreation",53,31,70.97,Growth
2021,84250,Construction,4,1,300.0,Growth
2021,49310,"Arts, Sports and Recreation",121,78,55.13,Growth
2021,95312,Transportation and Storage,184,155,18.71,Growth
2021,45202,Transportation and Storage,181,147,23.13,Growth
2021,66110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",5,5,0.0,Stable
2021,84210,Construction,1,1,0.0,Stable
2021,85319,Transportation and Storage,3,2,50.0,Growth
2021,93031,Manufacturing,1,1,0.0,Stable
2021,55522,Accommodation and Food Service Activities,8,5,60.0,Growth
2021,96301,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",52,53,-1.89,Decline
2021,96031,"Publishing, Broadcasting, Content Production, Distribution Activities",52,53,-1.89,Decline
2021,87203,"Professional, Scientific and Technical Activities",4,3,33.33,Growth
2021,87209,"Professional, Scientific and Technical Activities",2,2,0.0,Stable
2021,84249,Construction,2,1,100.0,Growth
2021,85520,Accommodation and Food Service Activities,374,279,34.05,Growth
2021,90120,"Agriculture, Forestry and Fishing",502,341,47.21,Growth
2021,86103,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",1,1,0.0,Stable
2021,69201,"Arts, Sports and Recreation",572,604,-5.3,Decline
2021,69202,"Arts, Sports and Recreation",365,443,-17.61,Decline
2021,94994,Transportation and Storage,42,38,10.53,Growth
2021,1610,Manufacturing,825,652,26.53,Growth
2021,1410,Manufacturing,134,103,30.1,Growth
2021,51310,Manufacturing,2,28,-92.86,Decline
2021,51210,Manufacturing,30,29,3.45,Growth
2021,51220,Manufacturing,1,1,0.0,Stable
2021,46319,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",75,66,13.64,Growth
2021,46220,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",99,68,45.59,Growth
2021,47730,Administrative and Support Service Activities,199,152,30.92,Growth
2021,92623,Manufacturing,1,4,-75.0,Decline
2021,84239,Construction,3,4,-25.0,Decline
2021,85201,Transportation and Storage,1,1,0.0,Stable
2021,85314,Transportation and Storage,1,2,-50.0,Decline
2021,72220,Manufacturing,9,6,50.0,Growth
2021,69102,"Arts, Sports and Recreation",164,154,6.49,Growth
2021,91011,Manufacturing,11,8,37.5,Growth
2021,22120,Manufacturing,11,5,120.0,Growth
2021,58120,Administrative and Support Service Activities,14,13,7.69,Growth
2021,58130,Administrative and Support Service Activities,58,28,107.14,Growth
2021,46322,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",31,15,106.67,Growth
2021,74999,Transportation and Storage,1209,914,32.28,Growth
2021,74909,Transportation and Storage,1202,908,32.38,Growth
2021,58140,Administrative and Support Service Activities,49,20,145.0,Growth
2021,55203,Transportation and Storage,247,186,32.8,Growth
2021,45220,Transportation and Storage,6,7,-14.29,Decline
2021,28110,Administrative and Support Service Activities,12,5,140.0,Growth
2021,45112,Transportation and Storage,460,334,37.72,Growth
2021,45111,Transportation and Storage,376,255,47.45,Growth
2021,43110,Manufacturing,807,587,37.48,Growth
2021,43120,Manufacturing,1911,1540,24.09,Growth
2021,25110,Transportation and Storage,498,409,21.76,Growth
2021,20590,Mining and Quarrying,36,22,63.64,Growth
2021,46620,Financial and Insurance Activities,39,29,34.48,Growth
2021,46720,Activities of Extraterrestrial Organizations And Bodies,221,161,37.27,Growth
2021,45332,Transportation and Storage,5,7,-28.57,Decline
2021,52461,Manufacturing,1,1,0.0,Stable
2021,23610,"Water Supply; Sewerage, Waste Management and Remediation Activities",35,32,9.38,Growth
2021,46831,Real Estate Activities,202,185,9.19,Growth
2021,46731,Activities of Extraterrestrial Organizations And Bodies,199,181,9.94,Growth
2021,45331,Transportation and Storage,5,5,0.0,Stable
2021,43222,Manufacturing,1657,1396,18.7,Growth
2021,43310,Manufacturing,999,834,19.78,Growth
2021,45410,Activities of Extraterrestrial Organizations And Bodies,3,12,-75.0,Decline
2021,16110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",164,112,46.43,Growth
2021,47524,"Professional, Scientific and Technical Activities",24,19,26.32,Growth
2021,16100,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",164,112,46.43,Growth
2021,51542,Manufacturing,1,30,-96.67,Decline
2021,46842,Real Estate Activities,58,60,-3.33,Decline
2021,46841,Real Estate Activities,47,32,46.88,Growth
2021,46742,Activities of Extraterrestrial Organizations And Bodies,57,61,-6.56,Decline
2021,46741,Activities of Extraterrestrial Organizations And Bodies,47,32,46.88,Growth
2021,52250,Manufacturing,510,366,39.34,Growth
2021,46341,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",182,127,43.31,Growth
2021,46820,Real Estate Activities,55,35,57.14,Growth
2021,64921,Transportation and Storage,6,7,-14.29,Decline
2021,46349,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",233,173,34.68,Growth
2021,46431,Financial and Insurance Activities,94,71,32.39,Growth
2021,50200,"Agriculture, Forestry and Fishing",57,32,78.13,Growth
2021,50103,"Agriculture, Forestry and Fishing",5,7,-28.57,Decline
2021,47811,Administrative and Support Service Activities,1357,1181,14.9,Growth
2021,95311,Transportation and Storage,955,827,15.48,Growth
2021,45201,Transportation and Storage,946,816,15.93,Growth
2021,45113,Transportation and Storage,1316,1160,13.45,Growth
2021,81220,Manufacturing,1757,1439,22.1,Growth
2021,79110,"Arts, Sports and Recreation",133,92,44.57,Growth
2021,46321,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",55,34,61.76,Growth
2021,10820,Mining and Quarrying,109,78,39.74,Growth
2021,31001,Manufacturing,174,143,21.68,Growth
2021,45340,Transportation and Storage,4,7,-42.86,Decline
2021,25510,Accommodation and Food Service Activities,217,159,36.48,Growth
2021,43240,Manufacturing,1547,1275,21.33,Growth
2021,31010,Manufacturing,174,142,22.54,Growth
2021,43299,Manufacturing,1540,1267,21.55,Growth
2021,25610,Accommodation and Food Service Activities,227,164,38.41,Growth
2021,46450,Financial and Insurance Activities,114,110,3.64,Growth
2021,46412,Financial and Insurance Activities,35,24,45.83,Growth
2021,46496,Financial and Insurance Activities,53,57,-7.02,Decline
2021,86230,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",385,327,17.74,Growth
2021,66199,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",338,193,75.13,Growth
2021,46331,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",37,27,37.04,Growth
2021,52623,Manufacturing,1,3,-66.67,Decline
2021,47890,Administrative and Support Service Activities,546,283,92.93,Growth
2021,52290,Manufacturing,508,362,40.33,Growth
2021,50400,Activities of Extraterrestrial Organizations And Bodies,43,37,16.22,Growth
2021,41002,Manufacturing,624,552,13.04,Growth
2021,41202,Manufacturing,621,544,14.15,Growth
2021,11020,Manufacturing,46,27,70.37,Growth
2021,77120,"Professional, Scientific and Technical Activities",129,97,32.99,Growth
2021,46441,Financial and Insurance Activities,19,12,58.33,Growth
2021,52442,Manufacturing,1,1,0.0,Stable
2021,47553,"Professional, Scientific and Technical Activities",204,133,53.38,Growth
2021,47593,"Professional, Scientific and Technical Activities",200,131,52.67,Growth
2021,28150,Administrative and Support Service Activities,4,3,33.33,Growth
2021,28120,Administrative and Support Service Activities,22,6,266.67,Growth
2021,45442,Activities of Extraterrestrial Organizations And Bodies,1,1,0.0,Stable
2021,43343,Manufacturing,258,213,21.13,Growth
2021,1191,Manufacturing,79,80,-1.25,Decline
2021,10720,Mining and Quarrying,201,103,95.15,Growth
2021,10711,Mining and Quarrying,79,48,64.58,Growth
2021,25120,Transportation and Storage,145,131,10.69,Growth
2021,24200,Construction,33,16,106.25,Growth
2021,45421,Activities of Extraterrestrial Organizations And Bodies,14,10,40.0,Growth
2021,1220,Manufacturing,4,4,0.0,Stable
2021,1430,Manufacturing,275,215,27.91,Growth
2021,52481,Manufacturing,1,2,-50.0,Decline
2021,47300,"Professional, Scientific and Technical Activities",85,94,-9.57,Decline
2021,66220,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",245,239,2.51,Growth
2021,74142,Construction,12,9,33.33,Growth
2021,28220,Administrative and Support Service Activities,10,5,100.0,Growth
2021,45433,Activities of Extraterrestrial Organizations And Bodies,1,2,-50.0,Decline
2021,25639,Accommodation and Food Service Activities,8,11,-27.27,Decline
2021,25739,Activities of Extraterrestrial Organizations And Bodies,8,11,-27.27,Decline
2021,32123,Manufacturing,263,194,35.57,Growth
2021,1199,Manufacturing,91,67,35.82,Growth
2021,52450,Manufacturing,1,4,-75.0,Decline
2021,47552,"Professional, Scientific and Technical Activities",122,86,41.86,Growth
2021,47540,"Professional, Scientific and Technical Activities",142,155,-8.39,Decline
2021,47592,"Professional, Scientific and Technical Activities",120,86,39.53,Growth
2021,68312,Activities of Extraterrestrial Organizations And Bodies,505,335,50.75,Growth
