Zipcode,company_count,percentage
DK2950,1,0.0
DK8330,1,0.0
DK8700,1,0.0
DK9100,1,0.0
DL 128 NQ,1,0.0
DL1 4XZ,1,0.0
DL10 5HQ,1,0.0
DL11JJ,1,0.0
DL12EB,1,0.0
DL149TF,1,0.0
DL15RW,1,0.0
DL3 7RX,1,0.0
DL37PS,1,0.0
DL6 3NL,1,0.0
DL7 9DE,1,0.0
DLI 1HN,1,0.0
DLI4PH,1,0.0
DN 6 8DA,1,0.0
DN 68DD,1,0.0
DN14,1,0.0
DN14 5QW,1,0.0
DN14 9AA,1,0.0
DN145DS,1,0.0
DN149DH,1,0.0
DN16 1XA,1,0.0
DN18 5RF,1,0.0
DN21 5TH,1,0.0
DN22 0QL,1,0.0
DN22 7SN,1,0.0
DN3 3FB,1,0.0
DN37 9TZ,1,0.0
DN41 8ED,1,0.0
DN5,1,0.0
DN6  8DA,1,0.0
DN6  8DD,1,0.0
DN6 5DD,1,0.0
DN6 7AY,1,0.0
DN6 8,1,0.0
DN6 8DAA,1,0.0
DN6!DA,1,0.0
DN6-8DA,1,0.0
DN68AD,1,0.0
DN68DAC,1,0.0
DN68DD 8D,1,0.0
DN6DD,1,0.0
DN7 5TD,1,0.0
DN8 8DA,1,0.0
DN9 3AX,1,0.0
DNA 8DA,1,0.0
DNA8DA,1,0.0
DNS8DD,1,0.0
DO 2HW77,1,0.0
DO2 NF40,1,0.0
DO2 RF29,1,0.0
DO2 RX24,1,0.0
DO2 T380,1,0.0
DO2N883,1,0.0
DO6 FK54,1,0.0
DO7 A339,1,0.0
DT1 1HA,1,0.0
DT10 2RY,1,0.0
DT11 7HG,1,0.0
DT3 5HJ,1,0.0
DT4 7AA,1,0.0
DT9 4FF,1,0.0
DUBL2,1,0.0
DUBLIN 4,1,0.0
DUBLIN-1,1,0.0
DY 10 1JR,1,0.0
DY10 1JR,1,0.0
DY10 4JB,1,0.0
DY12 1BN,1,0.0
DY2 OXH,1,0.0
DY4 9EE,1,0.0
DY9 8NG,1,0.0
DY9 9AF,1,0.0
Dublin 2,1,0.0
D52457,1,0.0
E,1,0.0
E -,1,0.0
E 14 6GE,1,0.0
E 19 PD,1,0.0
E-01059,1,0.0
E-13005,1,0.0
E-20180,1,0.0
E-28109,1,0.0
E-28350,1,0.0
E-28760,1,0.0
E-28821,1,0.0
E-48009,1,0.0
E08027,1,0.0
E1 1EW,1,0.0
E1 1JP,1,0.0
E1 2Ja,1,0.0
E1 5JL,1,0.0
E1 5LJ,1,0.0
E1 6AD,1,0.0
E1 6EG,1,0.0
E1 6NF,1,0.0
E1 6NN,1,0.0
E1 6PW,1,0.0
E1 6RA,1,0.0
E1 6SE,1,0.0
E1 7LS,1,0.0
E1 8DZ,1,0.0
E1 8EE,1,0.0
E10 7 AL,1,0.0
E10 7LA,1,0.0
E11 1HG,1,0.0
E12 6PH,1,0.0
E130AL,1,0.0
E14 4AS,1,0.0
E14 4HB,1,0.0
E14 4PU,1,0.0
E14 4QW,1,0.0
E14 5AA,1,0.0
E14 5AL,1,0.0
E14 5AQ,1,0.0
E14 5EP,1,0.0
E14 5GL,1,0.0
E14 5GY,1,0.0
E14 5HJ,1,0.0
E14 5HQ,1,0.0
E14 5HUG,1,0.0
E14 5JP,1,0.0
E14 5LB,1,0.0
E14 5LE,1,0.0
E14 5LR,1,0.0
E14 5NJ,1,0.0
E14 5NN,1,0.0
E14 5NP,1,0.0
E14 5RD,1,0.0
E14 9GD,1,0.0
E14 9HF,1,0.0
E14 9NN,1,0.0
E14 9XL,1,0.0
E14 LE,1,0.0
E144HA,1,0.0
E144HB,1,0.0
E144QA,1,0.0
E144QJ,1,0.0
E145AA,1,0.0
E145GL,1,0.0
E145HP,1,0.0
E145JJ,1,0.0
E149XL,1,0.0
E14NS,1,0.0
E15 1LN,1,0.0
E15 1ND,1,0.0
E15 4HF,1,0.0
E15LJ,1,0.0
E15NJ,1,0.0
E16 1PW,1,0.0
E16 1Yz,1,0.0
E16 2DQ,1,0.0
E16 2EW,1,0.0
E16 2RD,1,0.0
E162RD,1,0.0
E16NN,1,0.0
E16PX,1,0.0
E17 4EE,1,0.0
E17 4RH,1,0.0
E17 7JH,1,0.0
E173HL,1,0.0
E18AN,1,0.0
E18DS,1,0.0
E18DZ,1,0.0
E18NN,1,0.0
E1W 1WY,1,0.0
E1W 1YW,1,0.0
E1W 1Yw,1,0.0
E1W 9US,1,0.0
E1W 9USE,1,0.0
E1W1LB,1,0.0
E1W3SS,1,0.0
E2 6DY,1,0.0
E2 9AG,1,0.0
E2 9AP,1,0.0
E2 9DA,1,0.0
E20 1JQ,1,0.0
E20 3BS,1,0.0
E21 XE70,1,0.0
E3 3PB,1,0.0
E35AN,1,0.0
E41ANP,1,0.0
E5 9NA,1,0.0
E5 9NE,1,0.0
E59LF,1,0.0
E62JA,1,0.0
E7 08022,1,0.0
E79HZ,1,0.0
E8 1DY,1,0.0
E8 2AH,1,0.0
E8 3 DL,1,0.0
E8 3RH,1,0.0
E8 4DT,1,0.0
E83,1,0.0
E91 YOH6,1,0.0
EA4C 3BF,1,0.0
EAST 53 ST,1,0.0
EC 1A 4 EJ,1,0.0
EC 2A,1,0.0
EC 3 N 1LS,1,0.0
EC 3A 8EE,1,0.0
EC 4R 9JD,1,0.0
EC&V 4PW,1,0.0
EC1 2NX,1,0.0
EC1 9EE,1,0.0
EC1 ROAU,1,0.0
EC1A 2AL,1,0.0
EC1A 2AY,1,0.0
EC1A 2BN,1,0.0
EC1A 2DH,1,0.0
EC1A 4AS,1,0.0
EC1A 4DD,1,0.0
EC1A 4HJ,1,0.0
EC1A 7BL,1,0.0
EC1A 7LP,1,0.0
EC1A 9LQ,1,0.0
EC1A1AA,1,0.0
EC1A2,1,0.0
EC1BV4PW,1,0.0
EC1M 3JP,1,0.0
EC1M 4AN,1,0.0
EC1M 4AY,1,0.0
EC1M 4DZ,1,0.0
EC1M 4EH,1,0.0
EC1M 5UX,1,0.0
EC1M 7AD,1,0.0
EC1M6EZ,1,0.0
EC1N 8AT,1,0.0
EC1N 8BR,1,0.0
EC1N 8EL,1,0.0
EC1N 8JS,1,0.0
EC1N 8PN,1,0.0
EC1N 8QQ,1,0.0
EC1N8UA,1,0.0
EC1N8UN,1,0.0
EC1R,1,0.0
EC1R 0BE,1,0.0
EC1R 0DB,1,0.0
EC1R 0DP,1,0.0
EC1R 4QB,1,0.0
EC1R 5AB,1,0.0
EC1R 5BL,1,0.0
EC1R 5EY,1,0.0
EC1R ODE,1,0.0
EC1R0BD,1,0.0
EC1V 0DU,1,0.0
EC1V 0HB,1,0.0
EC1V 2NP,1,0.0
EC1V 3RS,1,0.0
EC1V 4PY,1,0.0
EC1V 4RN,1,0.0
EC1V 7ER,1,0.0
EC1V 8BJ,1,0.0
EC1V 8BT,1,0.0
EC1V 9LH,1,0.0
EC1V 9NR,1,0.0
EC1V ODS,1,0.0
EC1V4JL,1,0.0
EC1V4P,1,0.0
EC1V4PY,1,0.0
EC1V7RQ,1,0.0
EC1VP4PV,1,0.0
EC1Y 2AB,1,0.0
EC1Y 4SA,1,0.0
EC1Y 4TW,1,0.0
EC1Y 4UQ,1,0.0
EC1Y 4YX,1,0.0
EC1Y 8YY,1,0.0
EC1Y 8YZ,1,0.0
EC1Y8ND,1,0.0
EC1Y8TN,1,0.0
EC1a 2BN,1,0.0
EC2 7HR,1,0.0
EC2 P2SR,1,0.0
EC2A 1AF,1,0.0
EC2A 1BR,1,0.0
EC2A 2DZ,1,0.0
EC2A 2FA,1,0.0
EC2A 3DH,1,0.0
EC2A 3JF,1,0.0
EC2A 4EB,1,0.0
EC2A 4JE,1,0.0
EC2A 4RQ,1,0.0
EC2A2DQ,1,0.0
EC2A3Q,1,0.0
EC2M 1RX,1,0.0
EC2M 2EE,1,0.0
EC2M 3AE,1,0.0
EC2M 4AG,1,0.0
EC2M 5TU,1,0.0
EC2M 6XB,1,0.0
EC2M 7EA,1,0.0
EC2M 7SH,1,0.0
EC2M 7UR,1,0.0
EC2M5TU,1,0.0
EC2N,1,0.0
EC2N 1AD,1,0.0
EC2N 1AP,1,0.0
EC2N 1AR,1,0.0
EC2N 1FP,1,0.0
EC2N 2DB,1,0.0
EC2N 2DL,1,0.0
EC2N 3AR,1,0.0
EC2N 4AG,1,0.0
EC2N 4AH,1,0.0
EC2N 4AY,1,0.0
EC2N1A,1,0.0
EC2N1HQ,1,0.0
EC2N2BQ,1,0.0
EC2NBQ,1,0.0
EC2NHQ,1,0.0
EC2P 2EJ,1,0.0
EC2R,1,0.0
EC2R 5AL,1,0.0
EC2R 6AD,1,0.0
EC2R 6DA,1,0.0
EC2R 7AF,1,0.0
EC2R 8AY,1,0.0
EC2R 8DN,1,0.0
EC2R 8DU,1,0.0
EC2R 8EJ,1,0.0
EC2R EDD,1,0.0
EC2R6EA,1,0.0
EC2V 5DD,1,0.0
EC2V 6DL,1,0.0
EC2V 6DT,1,0.0
EC2V 6DU,1,0.0
EC2V 7 HY,1,0.0
EC2V 7AF,1,0.0
EC2V 7AY,1,0.0
EC2V 7EE,1,0.0
EC2V 7EX,1,0.0
EC2V 7NQ,1,0.0
EC2V 7QJ,1,0.0
EC2V 7QP,1,0.0
EC2V 7WS,1,0.0
EC2V8EA,1,0.0
EC2Y,1,0.0
EC2Y 5AB,1,0.0
EC2Y 5AS,1,0.0
EC2Y 5EB,1,0.0
EC2Y 9AN,1,0.0
EC2Y 9DT,1,0.0
EC2Y 9SS,1,0.0
EC2Y AW,1,0.0
EC2Y EB,1,0.0
EC2Y5EB,1,0.0
EC2Y9HD,1,0.0
EC2Y9HT,1,0.0
EC3 VOEH,1,0.0
EC3A 7AG,1,0.0
EC3A 7BA,1,0.0
EC3A 7DB,1,0.0
EC3A 7LL,1,0.0
EC3A 8AA,1,0.0
EC3A 8BH,1,0.0
EC3A2BJ,1,0.0
EC3A7E,1,0.0
EC3M 3B,1,0.0
EC3M 4BS,1,0.0
EC3M 5BS,1,0.0
EC3M 5NB,1,0.0
EC3M7AF,1,0.0
EC3N 1DL,1,0.0
EC3N 1RE,1,0.0
EC3N 2AF,1,0.0
EC3N 3AX,1,0.0
EC3N4GS,1,0.0
EC3NAG,1,0.0
EC3R 7AG,1,0.0
EC3R 7QQ,1,0.0
EC3R 7QR,1,0.0
EC3R 8NB,1,0.0
EC3R6EN,1,0.0
EC3V,1,0.0
EC3V 0HR,1,0.0
EC3V 3LL,1,0.0
EC3V 3QQ,1,0.0
EC3V4 AG,1,0.0
EC4 N7US,1,0.0
EC4 V4BE,1,0.0
EC413TW,1,0.0
EC43TR,1,0.0
EC4A,1,0.0
EC4A 1AY,1,0.0
EC4A 1BN,1,0.0
EC4A 1EN,1,0.0
EC4A 1EQ,1,0.0
EC4A 1JP,1,0.0
EC4A 1PT,1,0.0
EC4A 2AE,1,0.0
EC4A 2BB,1,0.0
EC4A 2DY,1,0.0
EC4A 3AQ,1,0.0
EC4A 3BZ,1,0.0
EC4A 4AB,1,0.0
EC4A 4AD,1,0.0
EC4A 4AG,1,0.0
EC4A 4AU,1,0.0
EC4A 4HL,1,0.0
EC4A1NE,1,0.0
EC4A3D,1,0.0
EC4A4AB,1,0.0
EC4M,1,0.0
EC4M 7AW,1,0.0
EC4M 7JN,1,0.0
EC4M 7LS,1,0.0
EC4M 8AB,1,0.0
EC4M 8BU,1,0.0
EC4M 8SH,1,0.0
EC4M 9BT,1,0.0
EC4M 9JA,1,0.0
EC4M7NG,1,0.0
EC4M7UA,1,0.0
EC4N,1,0.0
EC4N 1TX,1,0.0
EC4N 5AX,1,0.0
EC4N 5BN,1,0.0
EC4N 6 EU,1,0.0
EC4N 6AS,1,0.0
EC4N 6EU,1,0.0
EC4N1TX,1,0.0
EC4N6JP,1,0.0
EC4N8AF,1,0.0
EC4N8AW,1,0.0
EC4P4GD,1,0.0
EC4R,1,0.0
EC4R 0BR,1,0.0
EC4R 1 BE,1,0.0
EC4R 1AP,1,0.0
EC4R 2RA,1,0.0
EC4R 2RL,1,0.0
EC4R 2SU,1,0.0
EC4R 317,1,0.0
EC4R 3AB,1,0.0
EC4R 3BF,1,0.0
EC4R0HH,1,0.0
EC4R2RL,1,0.0
EC4T 0BS,1,0.0
EC4V 4BE,1,0.0
EC4V 4JL,1,0.0
EC4V 5AQ,1,0.0
EC4V 5BY,1,0.0
EC4V 6BJ,1,0.0
EC4V 6DR,1,0.0
EC4V 6JALX,1,0.0
EC4V 6LB,1,0.0
EC4V-6AV,1,0.0
EC4V5JU,1,0.0
EC4Y,1,0.0
EC4Y 0AB,1,0.0
EC4Y 0DH,1,0.0
EC4Y 0DX,1,0.0
EC4Y 8EH,1,0.0
EC4Y OHQ,1,0.0
EC4Y0DX,1,0.0
EC4Y8eh,1,0.0
ECIN 6SN,1,0.0
ECTA 4DD,1,0.0
ECV1 2PT,1,0.0
ECV2 7NG,1,0.0
ED04 H2C2,1,0.0
EH 129 DT,1,0.0
EH 3 9QG,1,0.0
EH 6 NP,1,0.0
EH1 1DD,1,0.0
EH1 1TA,1,0.0
EH1 1YZ,1,0.0
EH11,1,0.0
EH114HJ,1,0.0
EH12 5HD,1,0.0
EH12 6HX,1,0.0
EH2 2LL,1,0.0
EH2 2PR,1,0.0
EH2 2YB,1,0.0
EH2 4AN,1,0.0
EH2 4DF,1,0.0
EH2 4JN,1,0.0
EH22YB,1,0.0
EH22YE,1,0.0
EH24,1,0.0
EH28 8PJ,1,0.0
EH288AA,1,0.0
EH3 5JP,1,0.0
EH3 8HA,1,0.0
EH3 9EE,1,0.0
EH3 9WJ,1,0.0
EH35DA,1,0.0
EH38HA,1,0.0
EH4 6RQ,1,0.0
EH52 5AY,1,0.0
EH52 6DE,1,0.0
EH54 5DJ,1,0.0
EH54 5DR,1,0.0
EH54 5PQ,1,0.0
EH54 7DN,1,0.0
EH6 7JZ,1,0.0
EH7 5JA,1,0.0
EH8 8PJ,1,0.0
EH9 1PR,1,0.0
EH9 2HT,1,0.0
EI 6PX,1,0.0
EI 75A,1,0.0
EIR 1000,1,0.0
EN1 1YX,1,0.0
EN1 2QN,1,0.0
EN11 0NT,1,0.0
EN11 OBZ,1,0.0
EN3 4LE,1,0.0
EN3 6BP,1,0.0
EN3 7R,1,0.0
EN5 4HD,1,0.0
EN6 1AQ,1,0.0
EN6 3JL,1,0.0
EN6 4JT,1,0.0
EN6 5BS,1,0.0
EN65BL,1,0.0
EN8 7AN,1,0.0
EN87NL,1,0.0
ES 08017,1,0.0
ES 08026,1,0.0
ES-15008,1,0.0
ES-17310,1,0.0
ES-28023,1,0.0
ES-28220,1,0.0
ES-43205,1,0.0
ES08110,1,0.0
EX1 3LH,1,0.0
EX1 3PB,1,0.0
EX13 5HU,1,0.0
EX15 3SE,1,0.0
EX153SE,1,0.0
EX16 9JP,1,0.0
EX17 3AH,1,0.0
EX17 6JD,1,0.0
EX2 5AZ,1,0.0
EX2 5FD,1,0.0
EX2 7LF,1,0.0
EX20 3ED,1,0.0
EX20 3JD,1,0.0
EX227XW,1,0.0
EX23 8AB,1,0.0
EX27HU,1,0.0
EX2Y 5AL,1,0.0
EX36 4HP,1,0.0
EX4 4QJ,1,0.0
EX5 1DR,1,0.0
EX5 2BA,1,0.0
EX5 ES,1,0.0
EYLS2,1,0.0
F - 30904,1,0.0
F - 59300,1,0.0
F - 75672,1,0.0
F - 92200,1,0.0
F 08110,1,0.0
F 08300,1,0.0
F 08320,1,0.0
F 08700,1,0.0
F 13670,1,0.0
F 33370,1,0.0
F 38190,1,0.0
F 38236,1,0.0
F 38370,1,0.0
F 38400,1,0.0
F 44000,1,0.0
F 44066,1,0.0
F 49280,1,0.0
F 54500,1,0.0
F 54720,1,0.0
F 55600,1,0.0
F 57070,1,0.0
F 57160,1,0.0
F 57206,1,0.0
F 57360,1,0.0
F 59000,1,0.0
F 59118,1,0.0
F 59121,1,0.0
F 59122,1,0.0
F 59126,1,0.0
F 59135,1,0.0
F 59140,1,0.0
F 59147,1,0.0
F 59149,1,0.0
F 59160,1,0.0
F 59163,1,0.0
F 59192,1,0.0
F 59230,1,0.0
F 59264,1,0.0
F 59270,1,0.0
F 59295,1,0.0
F 59330,1,0.0
F 59350,1,0.0
F 59390,1,0.0
F 59580,1,0.0
F 59800,1,0.0
F 60472,1,0.0
F 62,1,0.0
F 62119,1,0.0
F 62138,1,0.0
F 62149,1,0.0
F 62218,1,0.0
F 62510,1,0.0
F 62640,1,0.0
F 69192,1,0.0
F 69360,1,0.0
F 69780,1,0.0
F 71009,1,0.0
F 73420,1,0.0
F 74210,1,0.0
F 75008,1,0.0
F 75009,1,0.0
F 75017,1,0.0
F 75018,1,0.0
F 77140,1,0.0
F 77390,1,0.0
F 78180,1,0.0
F 78420,1,0.0
F 79200,1,0.0
F 80580,1,0.0
F 82130,1,0.0
F 83440,1,0.0
F 894006,1,0.0
F 92000,1,0.0
F 92100,1,0.0
F 92110,1,0.0
F 92231,1,0.0
F 92504,1,0.0
F 93336,1,0.0
F 93700,1,0.0
F 94100,1,0.0
F 94550,1,0.0
F 95861,1,0.0
F 95913,1,0.0
F 9690,1,0.0
F L 9497,1,0.0
F  08090,1,0.0
F  08170,1,0.0
F  92200,1,0.0
F- 51688,1,0.0
F-01500,1,0.0
F-02380,1,0.0
F-06130,1,0.0
F-06560,1,0.0
F-06800,1,0.0
F-10150,1,0.0
F-11000,1,0.0
F-13240,1,0.0
F-14270,1,0.0
F-14620,1,0.0
F-28011,1,0.0
F-28109,1,0.0
F-28200,1,0.0
F-30120,1,0.0
F-30140,1,0.0
F-31670,1,0.0
F-33370,1,0.0
F-35400,1,0.0
F-35450,1,0.0
F-35700,1,0.0
F-35800,1,0.0
F-38400,1,0.0
F-38430,1,0.0
F-42300,1,0.0
F-44000,1,0.0
F-44124,1,0.0
F-44230,1,0.0
F-44310,1,0.0
F-44850,1,0.0
F-45160,1,0.0
F-49080,1,0.0
F-51160,1,0.0
F-54560,1,0.0
F-57920,1,0.0
F-59056,1,0.0
F-59115,1,0.0
F-59123,1,0.0
F-59126,1,0.0
F-59170,1,0.0
F-59190,1,0.0
F-59279,1,0.0
F-59370,1,0.0
F-59400,1,0.0
F-59430,1,0.0
F-59470,1,0.0
F-59641,1,0.0
F-59651,1,0.0
F-59700,1,0.0
F-59777,1,0.0
F-61380,1,0.0
F-62200,1,0.0
F-62480,1,0.0
F-62520,1,0.0
F-62730,1,0.0
F-62880,1,0.0
F-67081,1,0.0
F-68700,1,0.0
F-69007,1,0.0
F-73230,1,0.0
F-75001,1,0.0
F-75116,1,0.0
F-75278,1,0.0
F-75326,1,0.0
F-75783,1,0.0
F-78.700,1,0.0
F-78100,1,0.0
F-78340,1,0.0
F-86400,1,0.0
F-87050,1,0.0
F-88250,1,0.0
F-91029,1,0.0
F-91300,1,0.0
F-91573,1,0.0
F-92000,1,0.0
F-92054,1,0.0
F-92070,1,0.0
F-92085,1,0.0
F-92130,1,0.0
F-92140,1,0.0
F-92153,1,0.0
F-92156,1,0.0
F-92230,1,0.0
F-92350,1,0.0
F-92400,1,0.0
F-92507,1,0.0
F-92521,1,0.0
F-92575,1,0.0
F-93100,1,0.0
F-93200,1,0.0
F-94100,1,0.0
F-94107,1,0.0
F-94110,1,0.0
F-94306,1,0.0
F-9559,1,0.0
F-95650,1,0.0
F.78403,1,0.0
F13200,1,0.0
F16110,1,0.0
F18240,1,0.0
F26270,1,0.0
F37260,1,0.0
F39800,1,0.0
F53320,1,0.0
F54720,1,0.0
F57290,1,0.0
F57710,1,0.0
F59120,1,0.0
F59164,1,0.0
F59195,1,0.0
F59199,1,0.0
F59283,1,0.0
F59300,1,0.0
F59380,1,0.0
F59640,1,0.0
F59760,1,0.0
F59840,1,0.0
F59880,1,0.0
F59960,1,0.0
F59990,1,0.0
F62147,1,0.0
F62490,1,0.0
F67026,1,0.0
F75011,1,0.0
F75012,1,0.0
F75426,1,0.0
F85200,1,0.0
F88480,1,0.0
F91 FE8N,1,0.0
F92400,1,0.0
F94320,1,0.0
FC 32653,1,0.0
FH1 5 DZ,1,0.0
FI-00130,1,0.0
FI-02044,1,0.0
FI-02231,1,0.0
FIN 02150,1,0.0
FIN-00014,1,0.0
FIN-00131,1,0.0
FIN-00150,1,0.0
FK15 9JW,1,0.0
FK15 OFD,1,0.0
FK159,1,0.0
FK3 9XH,1,0.0
FK38NJ,1,0.0
FK5 4NQ,1,0.0
FK5 4RB,1,0.0
FK7 7QQ,1,0.0
FK9 4RT,1,0.0
FL,1,0.0
FL 32081,1,0.0
FL 32174,1,0.0
FL 32224,1,0.0
FL 32835,1,0.0
FL 32963,1,0.0
FL 33146-2,1,0.0
FL 33172,1,0.0
FL 33298,1,0.0
FL 33304,1,0.0
FL 33414,1,0.0
FL 34689,1,0.0
FL 9490,1,0.0
FL32210,1,0.0
FL32408,1,0.0
FL9490,1,0.0
FL9494,1,0.0
FL9495,1,0.0
FR 01120,1,0.0
FR 06271,1,0.0
FR 08600,1,0.0
FR 13220,1,0.0
FR 21300,1,0.0
FR 34935,1,0.0
FR 51370,1,0.0
FR 52101,1,0.0
FR 559128,1,0.0
FR 57800,1,0.0
FR 59113,1,0.0
FR 59123,1,0.0
FR 59144,1,0.0
FR 59148,1,0.0
FR 59175,1,0.0
FR 59200,1,0.0
FR 59211,1,0.0
FR 59220,1,0.0
FR 59230,1,0.0
FR 59590,1,0.0
FR 59640,1,0.0
FR 59700,1,0.0
FR 59770,1,0.0
FR 59790,1,0.0
FR 59920,1,0.0
FR 62223,1,0.0
FR 62730,1,0.0
FR 62840,1,0.0
FR 68830,1,0.0
FR 69604,1,0.0
FR 71300,1,0.0
FR 73000,1,0.0
FR 73540,1,0.0
FR 77120,1,0.0
FR 77500,1,0.0
FR 78180,1,0.0
FR 78435,1,0.0
FR 83440,1,0.0
FR 83500,1,0.0
FR 91412,1,0.0
FR 91700,1,0.0
FR 92100,1,0.0
FR 92142,1,0.0
FR 92300,1,0.0
FR 92700,1,0.0
FR 94360,1,0.0
FR-41140,1,0.0
FR-59570,1,0.0
FR-67000,1,0.0
FR-75009,1,0.0
FR-75014,1,0.0
FR-75017,1,0.0
FR-92587,1,0.0
FR-92806,1,0.0
FR59220,1,0.0
FR85170,1,0.0
FR93100,1,0.0
FRN1060,1,0.0
FRN1400,1,0.0
FY20 BJ,1,0.0
FY4 2QN,1,0.0
FY4 4ES,1,0.0
FY7 8RY,1,0.0
FY8 1JS,1,0.0
FY8 4QF,1,0.0
Fi70210,1,0.0
Fl 33326,1,0.0
G 20 OXA,1,0.0
G0L4K0,1,0.0
G1 4RZ,1,0.0
G11 6BQ,1,0.0
G12 8QQ,1,0.0
G13NU,1,0.0
G14 0SZ,1,0.0
G1P 4S6,1,0.0
G1R 5R9,1,0.0
G2 1BP,1,0.0
G2 4JR,1,0.0
G2 4RJ,1,0.0
G2 5QR,1,0.0
G2 6AY,1,0.0
G2 6HR,1,0.0
G20 0SP,1,0.0
G20 7N2Z,1,0.0
G2K2A2,1,0.0
G3 7TZ,1,0.0
G32 7UZ,1,0.0
G3A2L8,1,0.0
G4 0LT,1,0.0
G4 9XA,1,0.0
G40 3HS,1,0.0
G41 1LU,1,0.0
G51 1DH,1,0.0
G51 4TB,1,0.0
G52 4XX,1,0.0
G524RY,1,0.0
G68 0GF,1,0.0
G68 9HN,1,0.0
G75 0TG,1,0.0
G76 0EQ,1,0.0
G81 4UY,1,0.0
G82 2SS,1,0.0
G8Y4R5,1,0.0
GA  30332,1,0.0
GA 30024,1,0.0
GA 30309,1,0.0
GA 30348,1,0.0
GA 31217,1,0.0
GA30043,1,0.0
GA30071,1,0.0
GA30309,1,0.0
GB  -,1,0.0
GB  -  SG4,1,0.0
GB  SURREY,1,0.0
GB -,1,0.0
GB - ESSEX,1,0.0
GB AYLESHA,1,0.0
GB BD196 H,1,0.0
GB DA13QB,1,0.0
GB E98 1XY,1,0.0
GB GU11,1,0.0
GB IP223ER,1,0.0
GB N13 4,1,0.0
GB NE991SB,1,0.0
GB OY127BI,1,0.0
GB SA8 4HL,1,0.0
GB SW 1 W,1,0.0
GB SW7 3SD,1,0.0
GB TELFORD,1,0.0
GB WA4 4BT,1,0.0
GB- IM1 2S,1,0.0
GB-B3 2AS,1,0.0
GB-EC1Y8LZ,1,0.0
GB-EC2A3AR,1,0.0
GB-EC4A2HG,1,0.0
GB-EC4AIBV,1,0.0
GB-EC4V,1,0.0
GB-ECA 4HT,1,0.0
GB-LONDON,1,0.0
GB-LS3 1ES,1,0.0
GB-MK2EF,1,0.0
GB-NE4 7YQ,1,0.0
GB-NW4 3XP,1,0.0
GB-SN2 1EU,1,0.0
GB-W1M OAU,1,0.0
GB-WC1X8XZ,1,0.0
GB-WC2B,1,0.0
GB-WD171DL,1,0.0
GB1 1ZZ,1,0.0
GE 1215,1,0.0
GI14 2AB,1,0.0
GL&1YT,1,0.0
GL11JS,1,0.0
GL15 4HN,1,0.0
GL2 0RX,1,0.0
GL2 2BY,1,0.0
GL2 2DE,1,0.0
GL2 5JQ,1,0.0
GL2 9SL,1,0.0
GL20 8GB,1,0.0
GL3 4AD,1,0.0
GL50 1TA,1,0.0
GL50 2QJ,1,0.0
GL50 3DA,1,0.0
GL50 3LB,1,0.0
GL501PX,1,0.0
GL503PR,1,0.0
GL51 4TZ,1,0.0
GL51 9PA,1,0.0
GL516SS,1,0.0
GL519NW,1,0.0
GL54 2HQ,1,0.0
GL54 4LB,1,0.0
GL569NQ,1,0.0
GL66 6JD,1,0.0
GL7 1YG,1,0.0
GL7 1YT,1,0.0
GL7 8BX,1,0.0
GL8 8LG,1,0.0
GL8 8XW,1,0.0
GOMBE,1,0.0
GR 151 25,1,0.0
GR-17671,1,0.0
GR-18345,1,0.0
GR-185 47,1,0.0
GS 2983,1,0.0
GU 178 HA,1,0.0
GU 21 2TG,1,0.0
GU 6 DL,1,0.0
GU1 1S2,1,0.0
GU1 3 SR,1,0.0
GU1 3DL,1,0.0
GU11 1TT,1,0.0
GU11RA,1,0.0
GU11UW,1,0.0
GU12 4LT,1,0.0
GU12 4YD,1,0.0
GU124UH,1,0.0
GU14 6UU,1,0.0
GU14 6YU,1,0.0
GU14 7JP,1,0.0
GU146,1,0.0
GU146YU,1,0.0
GU147LT,1,0.0
GU15 3 DW,1,0.0
GU15 3sy,1,0.0
GU16 6SD,1,0.0
GU16 7EX,1,0.0
GU167ER,1,0.0
GU167EX,1,0.0
GU195HD,1,0.0
GU2 5 UB,1,0.0
GU2 7XH,1,0.0
GU2 7YP,1,0.0
GU2 8XG,1,0.0
GU2 8XH,1,0.0
GU21,1,0.0
GU21 4LL,1,0.0
GU21 4RW,1,0.0
GU21 4SU,1,0.0
GU21 4YH,1,0.0
GU21 5RZ,1,0.0
GU21 6AE,1,0.0
GU21 6HS,1,0.0
GU22 9LG,1,0.0
GU24 8JE,1,0.0
GU24 9PA,1,0.0
GU249PJ,1,0.0
GU24HA,1,0.0
GU27 3DA,1,0.0
GU3 1LR,1,0.0
GU315NT,1,0.0
GU32 3DD,1,0.0
GU34 2QF,1,0.0
GU34 3SE,1,0.0
GU342AR,1,0.0
GU34QR,1,0.0
GU4 7BF,1,0.0
GU4 7NZ,1,0.0
GU47 0QA,1,0.0
GU5 osf,1,0.0
GU51 4BB,1,0.0
GU52 8DY,1,0.0
GU7 1 XE,1,0.0
GU7 1EY,1,0.0
GU7 1JX,1,0.0
GU72AL,1,0.0
GU9 7LW,1,0.0
GU9 8TW,1,0.0
GU97EH,1,0.0
GY1 1BR,1,0.0
GY1 1DB,1,0.0
GY1 2LQ,1,0.0
GY1 2PF,1,0.0
GY1 2QE,1,0.0
GY1 3HB,1,0.0
GY11EW,1,0.0
GY13FN,1,0.0
GY4 6LW,1,0.0
